Timestamp | Soil_Moisture(%) | Humidity(%) | Temperature(°C) | Light(%)
101538 | 0.00 | 47.69 | 20.40 | 72878.00
101548 | 0.00 | 47.42 | 21.62 | 60192.00
101558 | 0.00 | 52.54 | 23.84 | 66112.00
101608 | 0.00 | 46.81 | 20.26 | 70212.00
101618 | 0.30 | 53.11 | 22.20 | 72418.00
101628 | 1.92 | 48.60 | 22.30 | 68021.00
101638 | 0.00 | 52.86 | 21.97 | 76344.00
101648 | 1.70 | 45.14 | 20.74 | 62744.00
101658 | 0.00 | 52.80 | 22.66 | 75251.00
101708 | 0.00 | 54.54 | 23.57 | 70438.00
101718 | 1.54 | 52.76 | 23.59 | 70908.00
101728 | 2.79 | 54.61 | 22.94 | 69292.00
101738 | 1.75 | 51.54 | 22.37 | 58161.00
101748 | 4.20 | 47.18 | 21.00 | 70281.00
101758 | 1.66 | 53.58 | 20.72 | 70269.00
101808 | 0.00 | 54.74 | 20.62 | 76567.00
101818 | 0.00 | 54.57 | 21.44 | 73019.00
101828 | 0.00 | 48.48 | 23.86 | 54997.00
101838 | 0.43 | 52.17 | 23.63 | 66247.00
101848 | 2.44 | 51.16 | 20.04 | 60351.00
101858 | 2.95 | 48.08 | 23.45 | 70115.00
101908 | 4.06 | 52.95 | 21.44 | 68107.00
101918 | 2.22 | 52.68 | 23.49 | 70660.00
101928 | 3.82 | 50.04 | 23.90 | 58972.00
101938 | 2.69 | 54.83 | 20.13 | 72158.00
101948 | 4.25 | 54.37 | 23.21 | 55756.00
101958 | 1.79 | 45.22 | 21.02 | 64621.00
102008 | 2.48 | 46.96 | 23.21 | 57371.00
102018 | 3.15 | 47.34 | 23.62 | 57016.00
102028 | 1.03 | 52.97 | 22.83 | 61344.00
102038 | 1.05 | 52.41 | 21.91 | 67090.00
102048 | 2.94 | 53.91 | 22.79 | 65644.00
102058 | 3.93 | 53.30 | 23.20 | 64964.00
102108 | 3.00 | 54.77 | 22.04 | 73353.00
102118 | 2.56 | 53.55 | 21.73 | 69219.00
102128 | 0.06 | 51.39 | 22.76 | 54701.00
102138 | 0.00 | 54.69 | 21.66 | 54213.00
102148 | 0.00 | 48.14 | 23.53 | 65640.00
102158 | 0.00 | 52.76 | 23.76 | 75767.00
102208 | 1.06 | 47.50 | 23.80 | 53876.00
102218 | 0.00 | 52.18 | 22.69 | 72677.00
102228 | 0.00 | 51.66 | 20.14 | 66510.00
102238 | 0.00 | 54.14 | 20.93 | 70279.00
102248 | 0.00 | 52.14 | 21.27 | 76063.00
102258 | 0.00 | 51.29 | 21.18 | 70311.00
102308 | 0.00 | 53.33 | 21.08 | 74968.00
102318 | 0.00 | 52.28 | 20.12 | 55834.00
102328 | 0.34 | 52.47 | 22.44 | 76079.00
102338 | 2.02 | 45.23 | 22.85 | 67012.00
102348 | 1.35 | 53.88 | 22.37 | 56556.00
102358 | 3.68 | 50.75 | 21.27 | 61062.00
102408 | 1.77 | 45.33 | 22.90 | 73605.00
102418 | 0.00 | 52.19 | 22.38 | 56903.00
102428 | 0.00 | 45.49 | 22.14 | 62173.00
102438 | 0.00 | 54.88 | 20.92 | 61689.00
102448 | 0.00 | 53.17 | 23.66 | 67153.00
102458 | 0.00 | 51.55 | 21.94 | 53867.00
102508 | 0.00 | 53.36 | 20.42 | 66250.00
102518 | 0.00 | 47.41 | 22.19 | 59156.00
102528 | 0.00 | 52.93 | 20.46 | 63071.00
102538 | 0.00 | 54.22 | 21.04 | 63517.00
102548 | 0.00 | 49.39 | 20.59 | 71547.00
102558 | 0.00 | 47.64 | 20.75 | 67900.00
102608 | 0.00 | 51.41 | 22.36 | 74650.00
102618 | 0.00 | 47.40 | 23.57 | 56237.00
102628 | 0.00 | 45.91 | 21.04 | 64790.00
102638 | 0.48 | 54.84 | 22.93 | 55586.00
102648 | 0.00 | 46.21 | 23.25 | 58884.00
102658 | 2.17 | 52.92 | 23.35 | 64695.00
102708 | 1.13 | 53.11 | 23.04 | 72170.00
102718 | 0.00 | 46.92 | 21.84 | 59059.00
102728 | 0.00 | 49.05 | 23.49 | 61424.00
102738 | 0.00 | 51.22 | 22.40 | 61122.00
102748 | 0.00 | 54.98 | 20.90 | 73616.00
102758 | 2.32 | 53.73 | 22.40 | 72937.00
102808 | 2.11 | 46.76 | 21.65 | 68713.00
102818 | 2.49 | 50.36 | 22.15 | 55851.00
102828 | 0.00 | 47.75 | 22.03 | 74520.00
102838 | 1.60 | 52.68 | 21.99 | 62665.00
102848 | 3.20 | 45.96 | 22.45 | 72186.00
102858 | 1.72 | 50.25 | 22.65 | 69936.00
102908 | 2.27 | 49.11 | 20.52 | 64385.00
102918 | 0.23 | 50.75 | 20.55 | 59457.00
102928 | 0.00 | 49.14 | 21.58 | 67822.00
102938 | 0.00 | 47.99 | 21.41 | 54312.00
102948 | 0.00 | 48.48 | 22.22 | 75596.00
102958 | 1.96 | 53.47 | 20.59 | 61878.00
103008 | 0.00 | 53.85 | 23.02 | 66166.00
103018 | 0.17 | 48.84 | 20.36 | 75718.00
103028 | 0.00 | 46.48 | 23.17 | 68238.00
103038 | 0.00 | 46.12 | 22.34 | 64860.00
103048 | 0.00 | 51.37 | 22.65 | 63270.00
103058 | 0.00 | 51.34 | 20.33 | 61694.00
103108 | 1.65 | 46.49 | 21.76 | 70544.00
103118 | 0.00 | 46.78 | 20.34 | 75731.00
103128 | 0.00 | 48.29 | 23.61 | 57796.00
103138 | 0.00 | 51.83 | 21.58 | 72149.00
103148 | 0.51 | 52.33 | 21.57 | 70227.00
103158 | 1.79 | 53.73 | 23.00 | 68281.00
103208 | 4.17 | 52.41 | 23.25 | 64755.00
103218 | 0.68 | 45.81 | 21.95 | 72517.00
103228 | 0.00 | 53.97 | 20.15 | 75543.00
103238 | 0.00 | 52.36 | 23.71 | 56140.00
103248 | 0.00 | 54.42 | 23.11 | 63114.00
103258 | 0.00 | 48.24 | 21.74 | 67173.00
103308 | 1.63 | 47.52 | 20.03 | 73531.00
103318 | 2.10 | 47.54 | 21.70 | 76614.00
103328 | 2.35 | 47.98 | 20.42 | 60678.00
103338 | 2.49 | 45.35 | 23.71 | 58703.00
103348 | 0.00 | 46.54 | 20.88 | 66436.00
103358 | 1.13 | 48.25 | 20.06 | 61806.00
103408 | 0.00 | 53.90 | 23.06 | 68314.00
103418 | 0.00 | 53.42 | 20.16 | 56732.00
103428 | 0.00 | 49.25 | 20.85 | 56818.00
103438 | 0.00 | 50.34 | 20.28 | 59183.00
103448 | 0.00 | 48.65 | 21.60 | 57730.00
103458 | 2.19 | 48.21 | 20.79 | 72374.00
103508 | 2.42 | 50.40 | 22.07 | 65367.00
103518 | 3.32 | 51.94 | 20.18 | 70836.00
103528 | 1.72 | 53.28 | 23.47 | 58624.00
103538 | 4.14 | 50.15 | 20.97 | 57909.00
103548 | 2.53 | 46.91 | 20.76 | 59893.00
103558 | 4.42 | 53.54 | 20.13 | 72473.00
103608 | 1.48 | 46.75 | 22.26 | 64050.00
103618 | 0.89 | 46.55 | 21.65 | 63092.00
103628 | 0.87 | 53.62 | 21.38 | 61395.00
103638 | 2.79 | 51.50 | 20.29 | 64698.00
103648 | 5.05 | 46.62 | 23.00 | 59456.00
103658 | 3.95 | 51.61 | 20.60 | 76489.00
103708 | 4.39 | 49.34 | 20.16 | 63487.00
103718 | 5.26 | 49.06 | 23.96 | 60376.00
103728 | 7.03 | 50.91 | 20.38 | 62776.00
103738 | 8.17 | 49.27 | 20.64 | 69442.00
103748 | 9.51 | 53.63 | 22.50 | 54867.00
103758 | 10.60 | 54.21 | 22.23 | 55816.00
103808 | 11.31 | 47.34 | 22.81 | 55499.00
103818 | 13.30 | 51.88 | 22.85 | 73730.00
103828 | 13.16 | 51.33 | 20.89 | 70812.00
103838 | 11.30 | 47.04 | 21.50 | 63178.00
103848 | 10.87 | 49.74 | 23.87 | 74544.00
103858 | 7.92 | 49.60 | 21.18 | 70615.00
103908 | 8.01 | 45.70 | 23.43 | 61004.00
103918 | 9.00 | 52.37 | 21.93 | 58930.00
103928 | 10.82 | 47.25 | 22.74 | 73197.00
103938 | 13.17 | 51.83 | 23.75 | 71863.00
103948 | 11.35 | 50.61 | 21.36 | 68260.00
103958 | 8.36 | 45.41 | 23.81 | 56236.00
104008 | 7.13 | 48.64 | 23.94 | 68243.00
104018 | 5.16 | 51.92 | 20.10 | 54400.00
104028 | 7.13 | 49.10 | 23.85 | 74985.00
104038 | 4.49 | 48.80 | 22.85 | 58033.00
104048 | 2.29 | 52.73 | 23.35 | 73789.00
104058 | 1.51 | 50.97 | 21.46 | 60601.00
104108 | 1.38 | 48.32 | 22.71 | 54362.00
104118 | 3.70 | 50.07 | 23.42 | 71074.00
104128 | 1.60 | 46.10 | 20.28 | 60074.00
104138 | 3.78 | 54.45 | 21.01 | 58716.00
104148 | 3.53 | 50.94 | 21.83 | 75501.00
104158 | 3.17 | 46.92 | 20.38 | 72485.00
104208 | 0.00 | 50.86 | 20.14 | 68857.00
104218 | 0.03 | 48.32 | 23.14 | 62687.00
104228 | 1.33 | 49.04 | 20.89 | 55874.00
104238 | 0.00 | 46.67 | 22.73 | 61362.00
104248 | 0.05 | 48.50 | 21.39 | 56749.00
104258 | 0.00 | 47.11 | 21.06 | 64612.00
104308 | 0.00 | 49.41 | 23.18 | 57531.00
104318 | 0.00 | 52.70 | 20.13 | 63655.00
104328 | 0.00 | 50.76 | 21.76 | 71046.00
104338 | 1.11 | 47.70 | 22.10 | 55246.00
104348 | 0.00 | 48.49 | 20.34 | 55619.00
104358 | 2.33 | 47.72 | 22.09 | 62979.00
104408 | 2.72 | 54.78 | 23.67 | 56352.00
104418 | 0.34 | 46.29 | 20.96 | 61371.00
104428 | 0.87 | 51.17 | 23.60 | 67840.00
104438 | 0.00 | 48.46 | 21.90 | 73157.00
104448 | 0.00 | 47.65 | 20.47 | 73408.00
104458 | 0.00 | 45.53 | 23.26 | 70492.00
104508 | 0.37 | 49.88 | 21.98 | 61451.00
104518 | 0.66 | 51.19 | 23.95 | 76142.00
104528 | 1.55 | 45.07 | 22.64 | 73206.00
104538 | 0.00 | 50.78 | 20.75 | 58122.00
104548 | 0.00 | 49.93 | 21.10 | 61442.00
104558 | 0.00 | 50.86 | 22.29 | 69546.00
104608 | 0.00 | 50.02 | 20.48 | 72546.00
104618 | 0.00 | 51.65 | 20.19 | 69039.00
104628 | 0.00 | 52.07 | 23.51 | 68465.00
104638 | 0.00 | 49.08 | 22.38 | 69309.00
104648 | 0.00 | 49.53 | 22.08 | 66777.00
104658 | 0.00 | 45.69 | 21.01 | 75117.00
104708 | 0.00 | 45.81 | 20.69 | 70021.00
104718 | 1.21 | 47.94 | 21.85 | 67039.00
104728 | 0.00 | 52.49 | 22.71 | 64489.00
104738 | 0.00 | 46.03 | 23.69 | 58871.00
104748 | 0.89 | 45.61 | 22.44 | 63318.00
104758 | 1.85 | 47.27 | 20.51 | 73310.00
104808 | 3.44 | 46.50 | 20.26 | 74441.00
104818 | 0.02 | 53.48 | 22.23 | 61577.00
104828 | 0.00 | 47.40 | 22.84 | 75063.00
104838 | 0.32 | 52.63 | 23.56 | 73623.00
104848 | 1.08 | 49.60 | 21.39 | 62983.00
104858 | 2.74 | 47.14 | 23.24 | 64721.00
104908 | 1.78 | 54.61 | 21.94 | 64298.00
104918 | 0.24 | 50.21 | 23.12 | 63947.00
104928 | 2.48 | 51.34 | 21.08 | 71662.00
104938 | 4.90 | 54.00 | 23.78 | 60751.00
104948 | 3.64 | 51.39 | 23.84 | 65193.00
104958 | 5.17 | 52.63 | 22.69 | 75621.00
105008 | 4.22 | 48.15 | 21.14 | 57640.00
105018 | 4.65 | 49.73 | 23.32 | 64411.00
105028 | 2.23 | 45.71 | 20.11 | 58483.00
105038 | 1.65 | 46.54 | 20.92 | 72998.00
105048 | 2.41 | 49.94 | 23.36 | 54901.00
105058 | 2.30 | 47.69 | 21.40 | 74595.00
105108 | 0.02 | 46.49 | 21.39 | 72956.00
105118 | 0.00 | 48.95 | 20.75 | 64575.00
105128 | 0.00 | 48.47 | 23.91 | 65114.00
105138 | 0.00 | 52.64 | 21.81 | 60413.00
105148 | 0.00 | 47.01 | 20.38 | 71149.00
105158 | 1.33 | 54.30 | 23.74 | 76360.00
105208 | 1.31 | 53.24 | 22.18 | 66299.00
105218 | 0.00 | 48.83 | 22.57 | 75228.00
105228 | 1.36 | 51.51 | 23.61 | 61049.00
105238 | 1.39 | 48.14 | 21.65 | 72014.00
105248 | 0.00 | 47.04 | 20.42 | 64252.00
105258 | 1.36 | 49.71 | 22.59 | 69669.00
105308 | 0.00 | 53.19 | 22.02 | 56263.00
105318 | 0.00 | 46.98 | 21.21 | 64788.00
105328 | 1.06 | 51.92 | 21.23 | 68957.00
105338 | 0.68 | 47.86 | 20.58 | 64058.00
105348 | 0.00 | 49.46 | 20.86 | 62740.00
105358 | 0.00 | 45.43 | 20.64 | 68466.00
105408 | 0.00 | 45.95 | 21.51 | 71888.00
105418 | 0.52 | 49.12 | 23.49 | 73441.00
105428 | 1.14 | 54.80 | 22.27 | 61700.00
105438 | 1.03 | 53.78 | 22.16 | 64451.00
105448 | 3.14 | 52.46 | 20.32 | 70365.00
105458 | 4.49 | 54.85 | 20.91 | 62236.00
105508 | 2.54 | 52.34 | 20.49 | 66982.00
105518 | 0.60 | 48.78 | 22.28 | 71793.00
105528 | 2.40 | 46.66 | 22.01 | 69731.00
105538 | 2.69 | 49.39 | 21.70 | 66720.00
105548 | 2.61 | 52.84 | 23.07 | 70561.00
105558 | 0.48 | 50.52 | 21.18 | 64258.00
105608 | 1.34 | 48.66 | 22.97 | 69288.00
105618 | 2.03 | 48.08 | 22.49 | 59843.00
105628 | 3.39 | 53.74 | 21.93 | 64453.00
105638 | 5.55 | 46.20 | 20.08 | 56694.00
105648 | 2.71 | 48.36 | 22.56 | 73518.00
105658 | 4.16 | 52.33 | 23.87 | 76475.00
105708 | 4.23 | 51.65 | 20.03 | 75694.00
105718 | 6.19 | 49.58 | 21.87 | 65677.00
105728 | 3.36 | 45.04 | 22.09 | 74171.00
105738 | 4.81 | 54.68 | 21.61 | 71951.00
105748 | 4.84 | 48.61 | 22.22 | 55531.00
105758 | 6.63 | 51.17 | 23.72 | 67963.00
105808 | 6.87 | 53.68 | 23.96 | 66371.00
105818 | 5.18 | 46.15 | 20.88 | 69759.00
105828 | 4.21 | 46.26 | 20.45 | 76304.00
105838 | 5.01 | 50.16 | 22.88 | 62521.00
105848 | 3.44 | 51.09 | 22.91 | 55864.00
105858 | 5.24 | 52.53 | 22.91 | 64480.00
105908 | 2.36 | 52.58 | 23.45 | 56945.00
105918 | 2.25 | 53.61 | 20.94 | 71838.00
105928 | 0.00 | 46.77 | 21.58 | 76036.00
105938 | 0.00 | 54.05 | 20.59 | 69468.00
105948 | 0.00 | 52.17 | 22.10 | 59266.00
105958 | 0.00 | 52.42 | 22.42 | 62892.00
110008 | 2.41 | 47.73 | 22.91 | 82085.00
110018 | 2.80 | 45.07 | 23.36 | 81204.00
110028 | 3.73 | 45.10 | 22.17 | 66360.00
110038 | 2.81 | 46.25 | 21.70 | 85890.00
110048 | 1.81 | 51.65 | 20.17 | 69650.00
110058 | 0.00 | 46.45 | 20.64 | 75187.00
110108 | 0.00 | 48.69 | 21.65 | 65122.00
110118 | 0.00 | 51.68 | 21.44 | 74049.00
110128 | 0.00 | 49.99 | 22.05 | 73752.00
110138 | 2.28 | 53.57 | 23.67 | 74032.00
110148 | 3.19 | 53.68 | 22.19 | 73507.00
110158 | 4.28 | 48.76 | 21.75 | 62057.00
110208 | 1.58 | 50.89 | 22.93 | 61991.00
110218 | 0.00 | 47.27 | 20.36 | 82853.00
110228 | 0.00 | 48.94 | 22.41 | 88325.00
110238 | 0.00 | 51.21 | 22.99 | 68497.00
110248 | 0.00 | 52.36 | 21.12 | 84978.00
110258 | 0.00 | 53.18 | 22.81 | 73146.00
110308 | 0.00 | 48.69 | 20.96 | 66752.00
110318 | 2.30 | 54.58 | 23.34 | 69460.00
110328 | 2.18 | 47.32 | 20.93 | 74939.00
110338 | 0.00 | 47.34 | 20.10 | 83165.00
110348 | 0.66 | 52.49 | 20.12 | 68650.00
110358 | 0.00 | 54.93 | 22.07 | 74665.00
110408 | 0.00 | 45.78 | 23.28 | 83035.00
110418 | 2.24 | 52.53 | 20.34 | 70552.00
110428 | 0.26 | 50.84 | 20.76 | 78664.00
110438 | 0.00 | 47.79 | 20.10 | 78566.00
110448 | 0.00 | 54.10 | 22.83 | 62781.00
110458 | 0.05 | 50.33 | 20.98 | 80520.00
110508 | 0.00 | 48.81 | 22.71 | 63199.00
110518 | 0.00 | 53.45 | 21.40 | 87627.00
110528 | 2.50 | 47.56 | 22.91 | 87893.00
110538 | 4.44 | 48.13 | 20.16 | 72013.00
110548 | 5.28 | 45.86 | 21.14 | 81159.00
110558 | 3.00 | 49.93 | 21.76 | 69107.00
110608 | 5.34 | 50.60 | 20.97 | 77228.00
110618 | 3.13 | 49.44 | 23.24 | 81542.00
110628 | 0.94 | 52.50 | 20.60 | 81910.00
110638 | 0.00 | 49.69 | 21.46 | 80152.00
110648 | 1.05 | 48.40 | 22.54 | 80814.00
110658 | 0.15 | 48.24 | 22.28 | 79193.00
110708 | 1.37 | 53.57 | 21.58 | 78102.00
110718 | 1.83 | 49.09 | 23.90 | 84306.00
110728 | 3.52 | 54.61 | 23.80 | 62228.00
110738 | 5.66 | 54.99 | 22.39 | 77710.00
110748 | 7.23 | 53.48 | 21.43 | 70959.00
110758 | 4.52 | 52.76 | 22.29 | 66639.00
110808 | 5.26 | 52.81 | 20.19 | 82297.00
110818 | 6.08 | 52.70 | 22.32 | 76527.00
110828 | 3.14 | 50.72 | 21.02 | 68760.00
110838 | 0.00 | 46.25 | 20.35 | 70194.00
110848 | 1.36 | 53.18 | 20.78 | 82777.00
110858 | 0.00 | 46.38 | 23.22 | 74178.00
110908 | 1.97 | 48.08 | 20.01 | 65584.00
110918 | 1.62 | 51.08 | 23.28 | 87180.00
110928 | 2.47 | 51.88 | 21.85 | 82303.00
110938 | 4.05 | 48.16 | 23.31 | 67643.00
110948 | 5.48 | 49.82 | 21.08 | 83419.00
110958 | 4.58 | 46.21 | 21.29 | 76494.00
111008 | 7.03 | 47.74 | 23.50 | 64452.00
111018 | 5.46 | 53.44 | 20.80 | 80405.00
111028 | 7.45 | 49.28 | 23.14 | 80999.00
111038 | 6.01 | 48.51 | 20.55 | 82046.00
111048 | 3.64 | 49.96 | 23.31 | 68829.00
111058 | 2.29 | 50.28 | 21.52 | 80267.00
111108 | 2.06 | 48.53 | 21.69 | 75157.00
111118 | 1.92 | 52.90 | 20.89 | 77178.00
111128 | 0.00 | 50.75 | 23.44 | 88060.00
111138 | 1.88 | 45.65 | 22.75 | 64362.00
111148 | 0.60 | 46.92 | 22.12 | 85160.00
111158 | 0.00 | 49.57 | 22.08 | 83997.00
111208 | 0.00 | 48.98 | 22.25 | 62999.00
111218 | 0.00 | 47.33 | 20.85 | 65206.00
111228 | 0.00 | 46.56 | 22.01 | 67828.00
111238 | 0.00 | 51.69 | 23.38 | 79924.00
111248 | 2.35 | 54.39 | 23.93 | 64384.00
111258 | 0.09 | 49.29 | 23.72 | 64205.00
111308 | 0.00 | 51.27 | 22.78 | 85788.00
111318 | 0.38 | 52.38 | 22.12 | 75970.00
111328 | 2.67 | 47.11 | 22.68 | 75488.00
111338 | 2.96 | 51.91 | 23.49 | 72084.00
111348 | 1.09 | 49.79 | 21.16 | 66006.00
111358 | 3.44 | 53.25 | 21.44 | 87330.00
111408 | 5.77 | 53.86 | 20.75 | 85137.00
111418 | 3.12 | 45.92 | 20.40 | 74917.00
111428 | 1.78 | 45.65 | 23.69 | 79173.00
111438 | 3.72 | 50.51 | 21.36 | 87317.00
111448 | 1.48 | 50.53 | 22.64 | 64704.00
111458 | 2.99 | 49.91 | 21.55 | 84176.00
111508 | 1.75 | 53.54 | 21.89 | 87195.00
111518 | 1.67 | 46.68 | 21.78 | 62357.00
111528 | 3.88 | 50.51 | 23.03 | 76391.00
111538 | 5.65 | 47.43 | 20.08 | 76057.00
111548 | 6.53 | 46.57 | 22.40 | 65419.00
111558 | 8.19 | 47.19 | 23.93 | 74854.00
111608 | 5.71 | 49.80 | 21.31 | 63294.00
111618 | 4.30 | 48.67 | 23.11 | 67259.00
111628 | 1.52 | 49.74 | 21.56 | 73786.00
111638 | 0.00 | 51.55 | 21.90 | 83608.00
111648 | 0.00 | 52.45 | 22.78 | 63824.00
111658 | 0.00 | 45.80 | 20.98 | 69871.00
111708 | 0.00 | 52.13 | 22.40 | 76384.00
111718 | 0.40 | 48.32 | 20.01 | 69180.00
111728 | 0.00 | 54.82 | 22.45 | 63144.00
111738 | 0.00 | 48.47 | 23.53 | 78589.00
111748 | 0.93 | 54.88 | 23.57 | 84846.00
111758 | 0.00 | 51.35 | 22.78 | 87680.00
111808 | 1.05 | 52.89 | 22.71 | 86802.00
111818 | 0.00 | 47.97 | 23.38 | 85164.00
111828 | 1.15 | 51.95 | 22.63 | 63240.00
111838 | 0.00 | 52.61 | 23.16 | 66268.00
111848 | 0.00 | 54.70 | 20.19 | 77188.00
111858 | 2.19 | 54.12 | 21.59 | 76657.00
111908 | 3.59 | 48.45 | 23.63 | 87948.00
111918 | 2.42 | 53.19 | 23.47 | 86423.00
111928 | 3.33 | 48.94 | 20.82 | 76899.00
111938 | 1.82 | 49.04 | 23.90 | 82422.00
111948 | 1.46 | 54.59 | 20.31 | 80161.00
111958 | 0.00 | 50.16 | 20.90 | 78516.00
112008 | 0.00 | 51.74 | 22.28 | 87452.00
112018 | 0.00 | 45.96 | 21.03 | 86094.00
112028 | 0.00 | 53.85 | 22.02 | 82379.00
112038 | 0.75 | 51.16 | 20.47 | 84104.00
112048 | 1.59 | 45.90 | 23.21 | 76109.00
112058 | 0.00 | 48.97 | 21.78 | 73335.00
112108 | 0.76 | 50.66 | 22.76 | 67798.00
112118 | 0.00 | 53.07 | 21.83 | 77049.00
112128 | 0.00 | 50.58 | 22.63 | 72400.00
112138 | 0.00 | 51.99 | 23.22 | 80125.00
112148 | 0.00 | 46.40 | 22.23 | 72700.00
112158 | 0.00 | 53.21 | 23.77 | 65567.00
112208 | 1.09 | 45.01 | 21.73 | 63610.00
112218 | 0.00 | 51.18 | 23.59 | 85474.00
112228 | 0.00 | 52.45 | 21.07 | 83810.00
112238 | 0.00 | 54.19 | 23.83 | 67172.00
112248 | 1.43 | 46.90 | 20.40 | 74745.00
112258 | 0.00 | 45.38 | 21.61 | 62687.00
112308 | 0.50 | 45.50 | 21.13 | 80731.00
112318 | 0.08 | 53.92 | 22.45 | 62126.00
112328 | 0.62 | 54.50 | 21.89 | 71084.00
112338 | 1.63 | 53.21 | 21.28 | 86507.00
112348 | 0.00 | 53.54 | 23.42 | 85360.00
112358 | 0.00 | 52.68 | 20.53 | 68535.00
112408 | 0.00 | 51.72 | 23.41 | 65554.00
112418 | 0.00 | 54.12 | 21.52 | 70380.00
112428 | 0.00 | 50.51 | 21.03 | 72683.00
112438 | 1.97 | 48.14 | 21.75 | 70034.00
112448 | 0.00 | 47.02 | 23.64 | 80706.00
112458 | 0.54 | 52.66 | 23.89 | 68468.00
112508 | 0.00 | 53.94 | 22.64 | 71094.00
112518 | 0.00 | 47.46 | 20.68 | 69660.00
112528 | 0.00 | 50.56 | 23.10 | 82559.00
112538 | 0.00 | 52.13 | 21.94 | 86075.00
112548 | 1.15 | 52.40 | 22.79 | 82269.00
112558 | 2.49 | 52.70 | 22.44 | 80021.00
112608 | 3.19 | 48.30 | 22.41 | 81052.00
112618 | 3.81 | 53.88 | 23.89 | 75203.00
112628 | 2.52 | 49.40 | 21.99 | 71755.00
112638 | 2.60 | 52.25 | 23.52 | 86132.00
112648 | 0.56 | 48.68 | 20.88 | 67245.00
112658 | 0.00 | 53.49 | 21.04 | 74649.00
112708 | 1.22 | 45.77 | 20.37 | 75270.00
112718 | 0.89 | 46.25 | 22.43 | 85489.00
112728 | 0.00 | 45.01 | 23.09 | 79778.00
112738 | 0.00 | 53.33 | 20.48 | 68772.00
112748 | 1.18 | 45.45 | 23.76 | 68210.00
112758 | 0.81 | 48.30 | 22.86 | 87360.00
112808 | 0.00 | 46.49 | 22.99 | 77388.00
112818 | 0.00 | 54.10 | 23.96 | 66392.00
112828 | 0.00 | 48.33 | 21.99 | 88122.00
112838 | 0.00 | 49.53 | 21.55 | 76107.00
112848 | 0.00 | 51.79 | 20.27 | 64095.00
112858 | 0.00 | 54.24 | 22.80 | 67169.00
112908 | 0.18 | 49.63 | 22.56 | 81289.00
112918 | 0.00 | 53.37 | 21.01 | 66965.00
112928 | 0.00 | 51.49 | 21.90 | 74350.00
112938 | 1.70 | 47.54 | 20.55 | 87797.00
112948 | 4.02 | 47.31 | 20.20 | 66761.00
112958 | 5.02 | 50.97 | 23.29 | 83146.00
113008 | 5.25 | 50.36 | 23.49 | 65627.00
113018 | 5.95 | 53.47 | 21.33 | 64886.00
113028 | 7.69 | 47.70 | 22.02 | 74958.00
113038 | 9.83 | 48.29 | 23.04 | 87937.00
113048 | 8.57 | 45.72 | 23.16 | 81073.00
113058 | 8.07 | 54.37 | 21.69 | 64055.00
113108 | 8.03 | 45.02 | 22.13 | 84041.00
113118 | 9.62 | 54.96 | 20.43 | 84542.00
113128 | 8.30 | 45.70 | 22.77 | 68913.00
113138 | 7.43 | 46.17 | 20.57 | 75949.00
113148 | 9.11 | 52.09 | 22.62 | 62982.00
113158 | 10.15 | 54.50 | 22.82 | 87379.00
113208 | 11.67 | 50.16 | 21.78 | 82312.00
113218 | 10.44 | 46.62 | 23.84 | 62699.00
113228 | 10.26 | 47.99 | 20.20 | 83708.00
113238 | 10.65 | 52.77 | 20.55 | 87789.00
113248 | 8.28 | 47.13 | 23.10 | 65929.00
113258 | 5.73 | 46.18 | 23.12 | 62691.00
113308 | 4.59 | 53.56 | 21.56 | 73853.00
113318 | 1.98 | 48.86 | 21.09 | 80227.00
113328 | 0.81 | 50.07 | 21.23 | 78800.00
113338 | 2.00 | 51.72 | 20.49 | 61973.00
113348 | 1.38 | 46.86 | 20.48 | 81004.00
113358 | 3.39 | 48.38 | 20.08 | 79386.00
113408 | 3.73 | 54.47 | 21.36 | 62098.00
113418 | 2.71 | 52.71 | 20.36 | 76636.00
113428 | 2.10 | 49.20 | 22.27 | 85875.00
113438 | 4.53 | 54.27 | 21.16 | 83014.00
113448 | 6.81 | 47.61 | 20.93 | 77655.00
113458 | 6.70 | 52.69 | 20.02 | 77113.00
113508 | 8.35 | 46.53 | 23.07 | 87121.00
113518 | 7.66 | 54.25 | 21.11 | 66196.00
113528 | 4.28 | 51.92 | 20.21 | 84442.00
113538 | 5.55 | 46.30 | 21.78 | 70015.00
113548 | 6.83 | 52.74 | 20.42 | 77445.00
113558 | 3.88 | 47.37 | 20.34 | 65824.00
113608 | 1.66 | 50.75 | 23.32 | 72945.00
113618 | 0.94 | 53.73 | 22.84 | 79881.00
113628 | 1.87 | 48.67 | 21.71 | 64840.00
113638 | 4.07 | 54.23 | 21.47 | 69696.00
113648 | 6.33 | 54.90 | 22.37 | 63585.00
113658 | 8.13 | 49.56 | 20.18 | 62050.00
113708 | 6.19 | 45.40 | 22.20 | 79165.00
113718 | 5.68 | 46.72 | 20.81 | 88231.00
113728 | 3.03 | 49.99 | 20.58 | 76984.00
113738 | 1.21 | 53.13 | 23.24 | 80784.00
113748 | 0.67 | 51.12 | 22.88 | 70318.00
113758 | 1.30 | 53.66 | 22.33 | 73214.00
113808 | 2.97 | 47.50 | 21.92 | 77503.00
113818 | 2.14 | 50.71 | 22.90 | 78749.00
113828 | 1.90 | 48.18 | 23.55 | 68076.00
